Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y,distance,pointinfo_index
Circle,PS_YSP,37489499.4,2398985.933,37489499.4,2398985.933,37489498.8,2398985.933,1.0,"c(37489499.099999994, 2398985.933)",37489499.1,2398985.933,4594.8588297210645,
Circle,PS_YSP,37488875.919,2399931.084,37488875.919,2399931.084,37488875.319,2399931.084,1.0,"c(37488875.619, 2399931.084)",37488875.619,2399931.084,5672.1323552987915,
Circle,PS_YSP,37488860.838,2399922.084,37488860.838,2399922.084,37488860.238,2399922.084,1.0,"c(37488860.538, 2399922.084)",37488860.538,2399922.084,5679.663376183346,
Circle,PS_YSP,37488687.826,2400302.537,37488687.826,2400302.537,37488687.226,2400302.537,1.0,"c(37488687.526, 2400302.537)",37488687.526,2400302.537,5835.844232330462,
Circle,PS_YSP,37488684.62,2400326.364,37488684.62,2400326.364,37488684.02,2400326.364,1.0,"c(37488684.32, 2400326.364)",37488684.32,2400326.364,5878.690934346452,
Circle,PS_YSP,37488678.127,2400324.973,37488678.127,2400324.973,37488677.527,2400324.973,1.0,"c(37488677.827, 2400324.973)",37488677.827,2400324.973,5881.829223915506,
Circle,PS_YSP,37488679.51,2400354.907,37488679.51,2400354.907,37488678.91,2400354.907,1.0,"c(37488679.20999999, 2400354.907)",37488679.20999999,2400354.907,5893.724875735096,
Circle,PS_YSP,37488672.064,2400355.222,37488672.064,2400355.222,37488671.464,2400355.222,1.0,"c(37488671.764, 2400355.222)",37488671.764,2400355.222,5920.662223277579,
Circle,PS_YSP,37488668.725,2400373.187,37488668.725,2400373.187,37488668.125,2400373.187,1.0,"c(37488668.425, 2400373.187)",37488668.425,2400373.187,5941.689446694163,
Circle,PS_YSP,37488653.45,2400472.066,37488653.45,2400472.066,37488652.85,2400472.066,1.0,"c(37488653.150000006, 2400472.066)",37488653.150000006,2400472.066,6019.359245845694,
Circle,PS_YSP,37488658.458,2400545.375,37488658.458,2400545.375,37488657.858,2400545.375,1.0,"c(37488658.158, 2400545.375)",37488658.158,2400545.375,6434.122988019471,
Circle,PS_YSP,37488656.672,2400564.367,37488656.672,2400564.367,37488656.072,2400564.367,1.0,"c(37488656.371999994, 2400564.367)",37488656.372,2400564.367,6447.683493912452,
Circle,PS_YSP,37488658.822,2400563.747,37488658.822,2400563.747,37488658.222,2400563.747,1.0,"c(37488658.522, 2400563.747)",37488658.522,2400563.747,6439.012835565765,
Circle,PS_YSP,37488646.355,2400566.906,37488646.355,2400566.906,37488645.755,2400566.906,1.0,"c(37488646.055, 2400566.906)",37488646.055,2400566.906,6471.445463869085,
Circle,PS_YSP,37488661.443,2400506.415,37488661.443,2400506.415,37488660.843,2400506.415,1.0,"c(37488661.14300001, 2400506.415)",37488661.14300001,2400506.415,6495.170363995557,
Circle,PS_YSP,37488652.862,2400509.803,37488652.862,2400509.803,37488652.262,2400509.803,1.0,"c(37488652.56200001, 2400509.803)",37488652.56200001,2400509.803,6670.300291825835,
Circle,PS_YSP,37488663.381,2400487.739,37488663.381,2400487.739,37488662.781,2400487.739,1.0,"c(37488663.081, 2400487.739)",37488663.081,2400487.739,6760.607018268732,
Circle,PS_YSP,37488660.997,2400526.078,37488660.997,2400526.078,37488660.397,2400526.078,1.0,"c(37488660.697, 2400526.078)",37488660.697,2400526.078,6811.336197889642,
Circle,PS_YSP,37488650.762,2400529.761,37488650.762,2400529.761,37488650.162,2400529.761,1.0,"c(37488650.462, 2400529.761)",37488650.462,2400529.761,6844.023435102497,
Circle,PS_YSP,37488653.743,2400602.359,37488653.743,2400602.359,37488653.143,2400602.359,1.0,"c(37488653.443, 2400602.359)",37488653.443,2400602.359,6922.072051782982,
Circle,PS_YSP,37488646.783,2400598.171,37488646.783,2400598.171,37488646.183,2400598.171,1.0,"c(37488646.482999995, 2400598.171)",37488646.483,2400598.171,6917.520907363699,
Circle,PS_YSP,37488655.537,2400601.615,37488655.537,2400601.615,37488654.937,2400601.615,1.0,"c(37488655.237, 2400601.615)",37488655.237,2400601.615,6935.240100595461,
Circle,PS_YSP,37488659.21,2400622.981,37488659.21,2400622.981,37488658.61,2400622.981,1.0,"c(37488658.91, 2400622.981)",37488658.91,2400622.981,6964.684027068988,
Circle,PS_YSP,37489424.608,2398653.477,37489424.608,2398653.477,37489424.008,2398653.477,1.0,"c(37489424.308, 2398653.477)",37489424.308,2398653.477,5154.807529254617,
Circle,PS_YSP,37489416.826,2398913.331,37489416.826,2398913.331,37489416.226,2398913.331,1.0,"c(37489416.526, 2398913.331)",37489416.526,2398913.331,5835.191034142056,
Circle,PS_YSP,37489406.872,2398732.031,37489406.872,2398732.031,37489406.272,2398732.031,1.0,"c(37489406.572, 2398732.031)",37489406.572,2398732.031,5689.3394646936085,
Circle,PS_YSP,37489397.001,2398771.056,37489397.001,2398771.056,37489396.401,2398771.056,1.0,"c(37489396.701000005, 2398771.056)",37489396.701000005,2398771.056,5729.383150388924,
Circle,PS_YSP,37489390.3,2398799.41,37489390.3,2398799.41,37489389.7,2398799.41,1.0,"c(37489390.0, 2398799.41)",37489390.0,2398799.41,4622.974930918491,
Circle,PS_YSP,37489381.988,2398829.202,37489381.988,2398829.202,37489381.388,2398829.202,1.0,"c(37489381.68799999, 2398829.202)",37489381.68799999,2398829.202,4649.5122218803735,
Circle,PS_YSP,37489378.398,2398841.061,37489378.398,2398841.061,37489377.798,2398841.061,1.0,"c(37489378.098000005, 2398841.061)",37489378.098000005,2398841.061,4655.706008079259,
Circle,PS_YSP,37489374.824,2398858.774,37489374.824,2398858.774,37489374.224,2398858.774,1.0,"c(37489374.524000004, 2398858.774)",37489374.524,2398858.774,4666.943244221082,
Circle,PS_YSP,37489376.899,2398850.74,37489376.899,2398850.74,37489376.299,2398850.74,1.0,"c(37489376.599, 2398850.74)",37489376.599,2398850.74,4653.56645892366,
Circle,PS_YSP,37489370.682,2398886.988,37489370.682,2398886.988,37489370.082,2398886.988,1.0,"c(37489370.382, 2398886.988)",37489370.382,2398886.988,4684.03892956494,
Circle,PS_YSP,37489333.202,2399003.71,37489333.202,2399003.71,37489332.602,2399003.71,1.0,"c(37489332.901999995, 2399003.71)",37489332.902,2399003.71,4796.874702504598,
Circle,PS_YSP,37489324.973,2399065.167,37489324.973,2399065.167,37489324.373,2399065.167,1.0,"c(37489324.673, 2399065.167)",37489324.673,2399065.167,4847.118598409172,
Circle,PS_YSP,37491009.973,2399381.286,37491009.973,2399381.286,37491009.373,2399381.286,1.0,"c(37491009.673, 2399381.286)",37491009.673,2399381.286,4386.970969459996,
Circle,PS_YSP,37489278.006,2399235.665,37489278.006,2399235.665,37489277.406,2399235.665,1.0,"c(37489277.706, 2399235.665)",37489277.706,2399235.665,5007.089678932575,
Circle,PS_YSP,37489260.215,2399294.649,37489260.215,2399294.649,37489259.615,2399294.649,1.0,"c(37489259.91500001, 2399294.649)",37489259.91500001,2399294.649,5062.296158562452,
Circle,PS_YSP,37489219.498,2399337.371,37489219.498,2399337.371,37489218.898,2399337.371,1.0,"c(37489219.198, 2399337.371)",37489219.198,2399337.371,6122.205683150711,
Circle,PS_YSP,37489239.047,2399369.51,37489239.047,2399369.51,37489238.447,2399369.51,1.0,"c(37489238.746999994, 2399369.51)",37489238.747,2399369.51,6114.359174173694,
Circle,PS_YSP,37489235.11,2399394.223,37489235.11,2399394.223,37489234.51,2399394.223,1.0,"c(37489234.81, 2399394.223)",37489234.81,2399394.223,6118.945304095467,
Circle,PS_YSP,37489223.367,2399452.957,37489223.367,2399452.957,37489222.767,2399452.957,1.0,"c(37489223.067, 2399452.957)",37489223.067,2399452.957,6144.401146960621,
Circle,PS_YSP,37489216.069,2399480.751,37489216.069,2399480.751,37489215.469,2399480.751,1.0,"c(37489215.768999994, 2399480.751)",37489215.769,2399480.751,6159.510181835887,
Circle,PS_YSP,37489182.098,2399595.494,37489182.098,2399595.494,37489181.498,2399595.494,1.0,"c(37489181.798, 2399595.494)",37489181.798,2399595.494,6232.677126070915,
Circle,PS_YSP,37489171.182,2399633.329,37489171.182,2399633.329,37489170.582,2399633.329,1.0,"c(37489170.882, 2399633.329)",37489170.882,2399633.329,6238.844302633459,
Circle,PS_YSP,37489173.707,2399622.936,37489173.707,2399622.936,37489173.107,2399622.936,1.0,"c(37489173.407000005, 2399622.936)",37489173.407000005,2399622.936,4620.462974869322,
Circle,PS_YSP,37489145.257,2399615.824,37489145.257,2399615.824,37489144.657,2399615.824,1.0,"c(37489144.957, 2399615.824)",37489144.957,2399615.824,4630.192591425259,
Circle,PS_YSP,37488979.377,2400341.644,37488979.377,2400341.644,37488978.777,2400341.644,1.0,"c(37488979.077, 2400341.644)",37488979.077,2400341.644,6160.246351404779,
Circle,PS_YSP,37491057.062,2399323.916,37491057.062,2399323.916,37491056.462,2399323.916,1.0,"c(37491056.761999995, 2399323.916)",37491056.762,2399323.916,4027.311639352219,
Circle,PS_YSP,37491043.382,2399357.189,37491043.382,2399357.189,37491042.782,2399357.189,1.0,"c(37491043.082, 2399357.189)",37491043.082,2399357.189,4063.6281815158304,
Circle,PS_YSP,37491155.445,2399417.698,37491155.445,2399417.698,37491154.845,2399417.698,1.0,"c(37491155.144999996, 2399417.698)",37491155.145,2399417.698,4024.5727041072446,
Circle,PS_YSP,37491444.38,2399496.681,37491444.38,2399496.681,37491443.78,2399496.681,1.0,"c(37491444.08, 2399496.681)",37491444.08,2399496.681,3946.559682220381,
Circle,PS_YSP,37491652.363,2399516.574,37491652.363,2399516.574,37491651.763,2399516.574,1.0,"c(37491652.06299999, 2399516.574)",37491652.06299999,2399516.574,4159.970760189987,
Circle,PS_YSP,37489202.718,2399509.439,37489202.718,2399509.439,37489202.118,2399509.439,1.0,"c(37489202.418, 2399509.439)",37489202.418,2399509.439,6039.974259199369,
Circle,PS_YSP,37489199.886,2399522.959,37489199.886,2399522.959,37489199.286,2399522.959,1.0,"c(37489199.585999995, 2399522.959)",37489199.586,2399522.959,6052.678516928948,
Circle,PS_YSP,37489188.404,2399566.299,37489188.404,2399566.299,37489187.804,2399566.299,1.0,"c(37489188.104, 2399566.299)",37489188.104,2399566.299,6111.721599513249,
Circle,PS_YSP,37489195.136,2399540.965,37489195.136,2399540.965,37489194.536,2399540.965,1.0,"c(37489194.835999995, 2399540.965)",37489194.836,2399540.965,6090.445563930539,
Circle,PS_YSP,37488916.262,2400574.818,37488916.262,2400574.818,37488915.662,2400574.818,1.0,"c(37488915.962, 2400574.818)",37488915.962,2400574.818,7055.661688160534,
Circle,PS_YSP,37489042.372,2398920.294,37489042.372,2398920.294,37489041.772,2398920.294,1.0,"c(37489042.072, 2398920.294)",37489042.072,2398920.294,4091.0955125842306,
Circle,PS_YSP,37489271.026,2399551.281,37489271.026,2399551.281,37489270.426,2399551.281,1.0,"c(37489270.725999996, 2399551.281)",37489270.726,2399551.281,4570.015639321335,
Circle,PS_YSP,37489353.41,2398821.419,37489353.41,2398821.419,37489352.81,2398821.419,1.0,"c(37489353.11, 2398821.419)",37489353.11,2398821.419,5042.423783091992,
Circle,PS_YSP,37489361.719,2398792.731,37489361.719,2398792.731,37489361.119,2398792.731,1.0,"c(37489361.419, 2398792.731)",37489361.419,2398792.731,5043.2744318037885,
Circle,PS_YSP,37489385.37,2398703.494,37489385.37,2398703.494,37489384.77,2398703.494,1.0,"c(37489385.07, 2398703.494)",37489385.07,2398703.494,4970.63992529807,
Circle,PS_YSP,37489390.767,2398673.424,37489390.767,2398673.424,37489390.167,2398673.424,1.0,"c(37489390.467, 2398673.424)",37489390.467,2398673.424,4976.509520125856,
Circle,PS_YSP,37489394.177,2398589.849,37489394.177,2398589.849,37489393.577,2398589.849,1.0,"c(37489393.877000004, 2398589.849)",37489393.877,2398589.849,4925.026084122129,
Circle,PS_YSP,37489711.685,2398977.905,37489711.685,2398977.905,37489711.085,2398977.905,1.0,"c(37489711.385000005, 2398977.905)",37489711.385000005,2398977.905,4926.549739824374,
Circle,PS_YSP,37486907.177,2399204.696,37486907.177,2399204.696,37486906.577,2399204.696,1.0,"c(37486906.877000004, 2399204.696)",37486906.877,2399204.696,7415.706265303151,
Circle,PS_YSP,37489396.172,2398233.064,37489396.172,2398233.064,37489395.572,2398233.064,1.0,"c(37489395.871999994, 2398233.064)",37489395.872,2398233.064,4790.77942946396,
Circle,PS_YSP,37494512.205,2396817.424,37494512.205,2396817.424,37494511.605,2396817.424,1.0,"c(37494511.905, 2396817.424)",37494511.905,2396817.424,1349.7947346914532,
Circle,PS_YSP,37494663.487,2396822.271,37494663.487,2396822.271,37494662.887,2396822.271,1.0,"c(37494663.18700001, 2396822.271)",37494663.18700001,2396822.271,1257.4133524468375,
Circle,PS_YSP,37488334.01,2399765.768,37488334.01,2399765.768,37488333.41,2399765.768,1.0,"c(37488333.70999999, 2399765.768)",37488333.70999999,2399765.768,6730.423061499487,
Circle,PS_YSP,37488339.895,2399751.044,37488339.895,2399751.044,37488339.295,2399751.044,1.0,"c(37488339.595, 2399751.044)",37488339.595,2399751.044,6739.627414764277,
Circle,PS_YSP,37491072.307,2399358.774,37491072.307,2399358.774,37491071.707,2399358.774,1.0,"c(37491072.007, 2399358.774)",37491072.007,2399358.774,4468.4524029921795,
Circle,PS_YSP,37491433.794,2399504.203,37491433.794,2399504.203,37491433.194,2399504.203,1.0,"c(37491433.494, 2399504.203)",37491433.494,2399504.203,4384.746496111884,
Circle,PS_YSP,37489231.729,2399288.517,37489231.729,2399288.517,37489231.129,2399288.517,1.0,"c(37489231.429000005, 2399288.517)",37489231.429000005,2399288.517,5808.137951168747,
Circle,PS_YSP,37489068.605,2399977.815,37489068.605,2399977.815,37489068.005,2399977.815,1.0,"c(37489068.305, 2399977.815)",37489068.305,2399977.815,6374.8321715357015,
Circle,PS_YSP,37489128.486,2398939.6,37489128.486,2398939.6,37489127.886,2398939.6,1.0,"c(37489128.186000004, 2398939.6)",37489128.186,2398939.6,5707.6141932741475,
Circle,PS_YSP,37488778.27,2399885.245,37488778.27,2399885.245,37488777.67,2399885.245,1.0,"c(37488777.97, 2399885.245)",37488777.97,2399885.245,6564.004434255234,
Circle,PS_YSP,37494722.758,2396822.086,37494722.758,2396822.086,37494722.158,2396822.086,1.0,"c(37494722.458000004, 2396822.086)",37494722.458,2396822.086,2111.6467435650497,
Circle,PS_YSP,37494783.243,2396823.877,37494783.243,2396823.877,37494782.643,2396823.877,1.0,"c(37494782.943, 2396823.877)",37494782.943,2396823.877,2175.5488124456724,
Circle,PS_YSP,37494386.233,2397023.873,37494386.233,2397023.873,37494385.633,2397023.873,1.0,"c(37494385.933, 2397023.873)",37494385.933,2397023.873,1525.1939835228736,
Circle,PS_YSP,37494176.03,2396984.604,37494176.03,2396984.604,37494175.43,2396984.604,1.0,"c(37494175.730000004, 2396984.604)",37494175.73,2396984.604,1439.1826731403514,
Circle,PS_YSP,37494434.671,2397078.439,37494434.671,2397078.439,37494434.071,2397078.439,1.0,"c(37494434.371, 2397078.439)",37494434.371,2397078.439,1588.6077924233186,
Circle,PS_YSP,37494509.167,2397033.127,37494509.167,2397033.127,37494508.567,2397033.127,1.0,"c(37494508.867, 2397033.127)",37494508.867,2397033.127,1544.823575637013,
Circle,PS_YSP,37494524.85,2397032.862,37494524.85,2397032.862,37494524.25,2397032.862,1.0,"c(37494524.55, 2397032.862)",37494524.55,2397032.862,1548.9208784018388,
Circle,PS_YSP,37494285.41,2397034.058,37494285.41,2397034.058,37494284.81,2397034.058,1.0,"c(37494285.11, 2397034.058)",37494285.11,2397034.058,1476.9416152427257,
Circle,PS_YSP,37494205.758,2397005.706,37494205.758,2397005.706,37494205.158,2397005.706,1.0,"c(37494205.458000004, 2397005.706)",37494205.458,2397005.706,1433.1575422008823,
Circle,PS_YSP,37494157.218,2397436.662,37494157.218,2397436.662,37494156.618,2397436.662,1.0,"c(37494156.918, 2397436.662)",37494156.918,2397436.662,2147.2430965638832,
Circle,PS_YSP,37494454.571,2397169.182,37494454.571,2397169.182,37494453.971,2397169.182,1.0,"c(37494454.271, 2397169.182)",37494454.271,2397169.182,2042.650843042636,
Circle,PS_YSP,37494434.668,2397169.184,37494434.668,2397169.184,37494434.068,2397169.184,1.0,"c(37494434.368, 2397169.184)",37494434.368,2397169.184,2037.5386252824608,
Circle,PS_YSP,37494164.12,2397400.813,37494164.12,2397400.813,37494163.52,2397400.813,1.0,"c(37494163.82, 2397400.813)",37494163.82,2397400.813,2127.902991126694,
Circle,PS_YSP,37494170.209,2397401.312,37494170.209,2397401.312,37494169.609,2397401.312,1.0,"c(37494169.908999994, 2397401.312)",37494169.909,2397401.312,2134.669452288727,
Circle,PS_YSP,37494162.622,2397400.861,37494162.622,2397400.861,37494162.022,2397400.861,1.0,"c(37494162.322, 2397400.861)",37494162.322,2397400.861,2129.8943925988824,
Circle,PS_YSP,37491719.526,2399336.878,37491719.526,2399336.878,37491718.926,2399336.878,1.0,"c(37491719.225999996, 2399336.878)",37491719.226,2399336.878,4240.908128976523,
Circle,PS_YSP,37491708.98,2399363.498,37491708.98,2399363.498,37491708.38,2399363.498,1.0,"c(37491708.68, 2399363.498)",37491708.68,2399363.498,4271.883484088015,
Circle,PS_YSP,37491691.018,2399421.915,37491691.018,2399421.915,37491690.418,2399421.915,1.0,"c(37491690.717999995, 2399421.915)",37491690.718,2399421.915,4416.638863359462,
Circle,PS_YSP,37494589.55,2396811.754,37494589.55,2396811.754,37494588.95,2396811.754,1.0,"c(37494589.25, 2396811.754)",37494589.25,2396811.754,2020.3516105025274,
Circle,PS_YSP,37494177.585,2397043.987,37494177.585,2397043.987,37494176.985,2397043.987,1.0,"c(37494177.285, 2397043.987)",37494177.285,2397043.987,1270.5855540982159,
Circle,PS_YSP,37494177.761,2397014.356,37494177.761,2397014.356,37494177.161,2397014.356,1.0,"c(37494177.460999995, 2397014.356)",37494177.461,2397014.356,1263.6818995435963,
Circle,PS_YSP,37494157.745,2397400.701,37494157.745,2397400.701,37494157.145,2397400.701,1.0,"c(37494157.445, 2397400.701)",37494157.445,2397400.701,1570.1915758926593,
Circle,PS_YSP,37494160.811,2397400.713,37494160.811,2397400.713,37494160.211,2397400.713,1.0,"c(37494160.511, 2397400.713)",37494160.511,2397400.713,1573.2195027360679,
Circle,PS_YSP,37494160.051,2397401.724,37494160.051,2397401.724,37494159.451,2397401.724,1.0,"c(37494159.751, 2397401.724)",37494159.751,2397401.724,1583.0818719525341,
Circle,PS_YSP,37494813.498,2396822.154,37494813.498,2396822.154,37494812.898,2396822.154,1.0,"c(37494813.198, 2396822.154)",37494813.198,2396822.154,1683.5194843472523,
Circle,PS_YSP,37494870.824,2396820.114,37494870.824,2396820.114,37494870.224,2396820.114,1.0,"c(37494870.524000004, 2396820.114)",37494870.524,2396820.114,1734.5975280289556,
Circle,PS_YSP,37495011.337,2396824.179,37495011.337,2396824.179,37495010.737,2396824.179,1.0,"c(37495011.037, 2396824.179)",37495011.037,2396824.179,1864.9945326800657,
Circle,PS_YSP,37494973.605,2396799.787,37494973.605,2396799.787,37494973.005,2396799.787,1.0,"c(37494973.305, 2396799.787)",37494973.305,2396799.787,1844.0641015854515,
Circle,PS_YSP,37494891.122,2396871.885,37494891.122,2396871.885,37494890.522,2396871.885,1.0,"c(37494890.822, 2396871.885)",37494890.822,2396871.885,1803.2466714558948,
Circle,PS_YSP,37491679.953,2399476.02,37491679.953,2399476.02,37491679.353,2399476.02,1.0,"c(37491679.653, 2399476.02)",37491679.653,2399476.02,3777.366779739622,
Circle,PS_YSP,37491687.948,2399446.536,37491687.948,2399446.536,37491687.348,2399446.536,1.0,"c(37491687.648, 2399446.536)",37491687.648,2399446.536,3728.079358589104,
Circle,PS_YSP,37491647.343,2399602.667,37491647.343,2399602.667,37491646.743,2399602.667,1.0,"c(37491647.043, 2399602.667)",37491647.043,2399602.667,3893.8170354349704,
Circle,PS_YSP,37494129.519,2398213.066,37494129.519,2398213.066,37494128.919,2398213.066,1.0,"c(37494129.219, 2398213.066)",37494129.219,2398213.066,2327.5448210732,
