Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y
Circle,PS_WSP,37489420.439,2396956.003,37489420.439,2396956.003,37489419.839,2396956.003,1.0,"c(37489420.139, 2396956.003)",37489420.139,2396956.003
Circle,PS_WSP,37489713.331,2397776.143,37489713.331,2397776.143,37489712.731,2397776.143,1.0,"c(37489713.031, 2397776.143)",37489713.031,2397776.143
Circle,PS_WSP,37489731.242,2397763.956,37489731.242,2397763.956,37489730.642,2397763.956,1.0,"c(37489730.942, 2397763.956)",37489730.942,2397763.956
Circle,PS_WSP,37489140.644,2397067.705,37489140.644,2397067.705,37489140.044,2397067.705,1.0,"c(37489140.344, 2397067.705)",37489140.344,2397067.705
Circle,PS_WSP,37489059.384,2396599.04,37489059.384,2396599.04,37489058.784,2396599.04,1.0,"c(37489059.08400001, 2396599.04)",37489059.08400001,2396599.04
Circle,PS_WSP,37489598.335,2397857.921,37489598.335,2397857.921,37489597.735,2397857.921,1.0,"c(37489598.035, 2397857.921)",37489598.035,2397857.921
Circle,PS_WSP,37489611.708,2397853.58,37489611.708,2397853.58,37489611.108,2397853.58,1.0,"c(37489611.408, 2397853.58)",37489611.408,2397853.58
Circle,PS_WSP,37488969.975,2397330.644,37488969.975,2397330.644,37488969.375,2397330.644,1.0,"c(37488969.675, 2397330.644)",37488969.675,2397330.644
Circle,PS_WSP,37489403.005,2397384.15,37489403.005,2397384.15,37489402.405,2397384.15,1.0,"c(37489402.705, 2397384.15)",37489402.705,2397384.15
Circle,PS_WSP,37489718.669,2397706.434,37489718.669,2397706.434,37489718.069,2397706.434,1.0,"c(37489718.369, 2397706.434)",37489718.369,2397706.434
Circle,PS_WSP,37489722.184,2397663.555,37489722.184,2397663.555,37489721.584,2397663.555,1.0,"c(37489721.884, 2397663.555)",37489721.884,2397663.555
Circle,PS_WSP,37489305.598,2396898.679,37489305.598,2396898.679,37489304.998,2396898.679,1.0,"c(37489305.298, 2396898.679)",37489305.298,2396898.679
Circle,PS_WSP,37489341.252,2396877.976,37489341.252,2396877.976,37489340.652,2396877.976,1.0,"c(37489340.952, 2396877.976)",37489340.952,2396877.976
Circle,PS_WSP,37489395.065,2397971.957,37489395.065,2397971.957,37489394.465,2397971.957,1.0,"c(37489394.765, 2397971.957)",37489394.765,2397971.957
Circle,PS_WSP,37489389.744,2397925.574,37489389.744,2397925.574,37489389.144,2397925.574,1.0,"c(37489389.444000006, 2397925.574)",37489389.444000006,2397925.574
Circle,PS_WSP,37489389.658,2397848.83,37489389.658,2397848.83,37489389.058,2397848.83,1.0,"c(37489389.357999995, 2397848.83)",37489389.357999995,2397848.83
Circle,PS_WSP,37489403.138,2397640.75,37489403.138,2397640.75,37489402.538,2397640.75,1.0,"c(37489402.838, 2397640.75)",37489402.838,2397640.75
Circle,PS_WSP,37489399.96,2397469.511,37489399.96,2397469.511,37489399.36,2397469.511,1.0,"c(37489399.66, 2397469.511)",37489399.66,2397469.511
Circle,PS_WSP,37489460.721,2396701.403,37489460.721,2396701.403,37489460.121,2396701.403,1.0,"c(37489460.421000004, 2396701.403)",37489460.421000004,2396701.403
Circle,PS_WSP,37489455.227,2396731.015,37489455.227,2396731.015,37489454.627,2396731.015,1.0,"c(37489454.927, 2396731.015)",37489454.927,2396731.015
Circle,PS_WSP,37489463.766,2396762.706,37489463.766,2396762.706,37489463.166,2396762.706,1.0,"c(37489463.466000006, 2396762.706)",37489463.466000006,2396762.706
Circle,PS_WSP,37489458.63,2396781.549,37489458.63,2396781.549,37489458.03,2396781.549,1.0,"c(37489458.33, 2396781.549)",37489458.33,2396781.549
Circle,PS_WSP,37489458.228,2396861.285,37489458.228,2396861.285,37489457.628,2396861.285,1.0,"c(37489457.928, 2396861.285)",37489457.928,2396861.285
Circle,PS_WSP,37489458.397,2396880.365,37489458.397,2396880.365,37489457.797,2396880.365,1.0,"c(37489458.097, 2396880.365)",37489458.097,2396880.365
Circle,PS_WSP,37489454.394,2396927.524,37489454.394,2396927.524,37489453.794,2396927.524,1.0,"c(37489454.094, 2396927.524)",37489454.094,2396927.524
Circle,PS_WSP,37489457.136,2396996.631,37489457.136,2396996.631,37489456.536,2396996.631,1.0,"c(37489456.835999995, 2396996.631)",37489456.835999995,2396996.631
Circle,PS_WSP,37489450.609,2397067.832,37489450.609,2397067.832,37489450.009,2397067.832,1.0,"c(37489450.309, 2397067.832)",37489450.309,2397067.832
Circle,PS_WSP,37489295.192,2396554.781,37489295.192,2396554.781,37489294.592,2396554.781,1.0,"c(37489294.892000005, 2396554.781)",37489294.892000005,2396554.781
Circle,PS_WSP,37489307.772,2396561.628,37489307.772,2396561.628,37489307.172,2396561.628,1.0,"c(37489307.472, 2396561.628)",37489307.472,2396561.628
Circle,PS_WSP,37489773.09,2397256.485,37489773.09,2397256.485,37489772.49,2397256.485,1.0,"c(37489772.79000001, 2397256.485)",37489772.79000001,2397256.485
Circle,PS_WSP,37493724.327,2393497.285,37493724.327,2393497.285,37493723.727,2393497.285,1.0,"c(37493724.026999995, 2393497.285)",37493724.026999995,2393497.285
Circle,PS_WSP,37493673.234,2394227.772,37493673.234,2394227.772,37493672.634,2394227.772,1.0,"c(37493672.934, 2394227.772)",37493672.934,2394227.772
Circle,PS_WSP,37493727.817,2393834.861,37493727.817,2393834.861,37493727.217,2393834.861,1.0,"c(37493727.517000005, 2393834.861)",37493727.517000005,2393834.861
Circle,PS_WSP,37493748.537,2393760.576,37493748.537,2393760.576,37493747.937,2393760.576,1.0,"c(37493748.237, 2393760.576)",37493748.237,2393760.576
Circle,PS_WSP,37493669.498,2393438.204,37493669.498,2393438.204,37493668.898,2393438.204,1.0,"c(37493669.198, 2393438.204)",37493669.198,2393438.204
Circle,PS_WSP,37493671.111,2393496.879,37493671.111,2393496.879,37493670.511,2393496.879,1.0,"c(37493670.811000004, 2393496.879)",37493670.811000004,2393496.879
Circle,PS_WSP,37493671.164,2393587.649,37493671.164,2393587.649,37493670.564,2393587.649,1.0,"c(37493670.864, 2393587.649)",37493670.864,2393587.649
Circle,PS_WSP,37493672.859,2393676.993,37493672.859,2393676.993,37493672.259,2393676.993,1.0,"c(37493672.559, 2393676.993)",37493672.559,2393676.993
Circle,PS_WSP,37489721.926,2397598.909,37489721.926,2397598.909,37489721.326,2397598.909,1.0,"c(37489721.626, 2397598.909)",37489721.626,2397598.909
Circle,PS_WSP,37489723.228,2397584.965,37489723.228,2397584.965,37489722.628,2397584.965,1.0,"c(37489722.928, 2397584.965)",37489722.928,2397584.965
Circle,PS_WSP,37489740.476,2397585.717,37489740.476,2397585.717,37489739.876,2397585.717,1.0,"c(37489740.176, 2397585.717)",37489740.176,2397585.717
Circle,PS_WSP,37489733.062,2397419.403,37489733.062,2397419.403,37489732.462,2397419.403,1.0,"c(37489732.761999995, 2397419.403)",37489732.761999995,2397419.403
Circle,PS_WSP,37489200.458,2396876.89,37489200.458,2396876.89,37489199.858,2396876.89,1.0,"c(37489200.158, 2396876.89)",37489200.158,2396876.89
Circle,PS_WSP,37489622.642,2397336.109,37489622.642,2397336.109,37489622.042,2397336.109,1.0,"c(37489622.342, 2397336.109)",37489622.342,2397336.109
Circle,PS_WSP,37489581.628,2397296.045,37489581.628,2397296.045,37489581.028,2397296.045,1.0,"c(37489581.327999994, 2397296.045)",37489581.327999994,2397296.045
Circle,PS_WSP,37489428.786,2398004.784,37489428.786,2398004.784,37489428.186,2398004.784,1.0,"c(37489428.486, 2398004.784)",37489428.486,2398004.784
Circle,PS_WSP,37489429.628,2398001.679,37489429.628,2398001.679,37489429.028,2398001.679,1.0,"c(37489429.327999994, 2398001.679)",37489429.327999994,2398001.679
Circle,PS_WSP,37489389.982,2398111.959,37489389.982,2398111.959,37489389.382,2398111.959,1.0,"c(37489389.682, 2398111.959)",37489389.682,2398111.959
Circle,PS_WSP,37489427.716,2397965.683,37489427.716,2397965.683,37489427.116,2397965.683,1.0,"c(37489427.41599999, 2397965.683)",37489427.41599999,2397965.683
Circle,PS_WSP,37489446.832,2397156.935,37489446.832,2397156.935,37489446.232,2397156.935,1.0,"c(37489446.532000005, 2397156.935)",37489446.532000005,2397156.935
Circle,PS_WSP,37489421.478,2396876.157,37489421.478,2396876.157,37489420.878,2396876.157,1.0,"c(37489421.178, 2396876.157)",37489421.178,2396876.157
Circle,PS_WSP,37489423.457,2396826.085,37489423.457,2396826.085,37489422.857,2396826.085,1.0,"c(37489423.157000005, 2396826.085)",37489423.157000005,2396826.085
Circle,PS_WSP,37489426.204,2396782.042,37489426.204,2396782.042,37489425.604,2396782.042,1.0,"c(37489425.904, 2396782.042)",37489425.904,2396782.042
Circle,PS_WSP,37489466.482,2396543.38,37489466.482,2396543.38,37489465.882,2396543.38,1.0,"c(37489466.182, 2396543.38)",37489466.182,2396543.38
Circle,PS_WSP,37489461.984,2396593.227,37489461.984,2396593.227,37489461.384,2396593.227,1.0,"c(37489461.684, 2396593.227)",37489461.684,2396593.227
Circle,PS_WSP,37489449.041,2397119.462,37489449.041,2397119.462,37489448.441,2397119.462,1.0,"c(37489448.741, 2397119.462)",37489448.741,2397119.462
Circle,PS_WSP,37489428.278,2396446.457,37489428.278,2396446.457,37489427.678,2396446.457,1.0,"c(37489427.978, 2396446.457)",37489427.978,2396446.457
Circle,PS_WSP,37489475.906,2396144.187,37489475.906,2396144.187,37489475.306,2396144.187,1.0,"c(37489475.606000006, 2396144.187)",37489475.606000006,2396144.187
Circle,PS_WSP,37489439.671,2396143.949,37489439.671,2396143.949,37489439.071,2396143.949,1.0,"c(37489439.371, 2396143.949)",37489439.371,2396143.949
Circle,PS_WSP,37489368.716,2398213.236,37489368.716,2398213.236,37489368.116,2398213.236,1.0,"c(37489368.41599999, 2398213.236)",37489368.41599999,2398213.236
Circle,PS_WSP,37489428.646,2397974.014,37489428.646,2397974.014,37489428.046,2397974.014,1.0,"c(37489428.346, 2397974.014)",37489428.346,2397974.014
Circle,PS_WSP,37489397.414,2397890.477,37489397.414,2397890.477,37489396.814,2397890.477,1.0,"c(37489397.114, 2397890.477)",37489397.114,2397890.477
Circle,PS_WSP,37489396.698,2397889.214,37489396.698,2397889.214,37489396.098,2397889.214,1.0,"c(37489396.398, 2397889.214)",37489396.398,2397889.214
Circle,PS_WSP,37489399.578,2398156.751,37489399.578,2398156.751,37489398.978,2398156.751,1.0,"c(37489399.278, 2398156.751)",37489399.278,2398156.751
Circle,PS_WSP,37489399.439,2398146.757,37489399.439,2398146.757,37489398.839,2398146.757,1.0,"c(37489399.139, 2398146.757)",37489399.139,2398146.757
Circle,PS_WSP,37489361.691,2398217.859,37489361.691,2398217.859,37489361.091,2398217.859,1.0,"c(37489361.391, 2398217.859)",37489361.391,2398217.859
Circle,PS_WSP,37488332.453,2397284.831,37488332.453,2397284.831,37488331.853,2397284.831,1.0,"c(37488332.153, 2397284.831)",37488332.153,2397284.831
Circle,PS_WSP,37488133.217,2397288.283,37488133.217,2397288.283,37488132.617,2397288.283,1.0,"c(37488132.916999996, 2397288.283)",37488132.916999996,2397288.283
Circle,PS_WSP,37489393.813,2398134.531,37489393.813,2398134.531,37489393.213,2398134.531,1.0,"c(37489393.513, 2398134.531)",37489393.513,2398134.531
Circle,PS_WSP,37493721.88,2393677.544,37493721.88,2393677.544,37493721.28,2393677.544,1.0,"c(37493721.58, 2393677.544)",37493721.58,2393677.544
Circle,PS_WSP,37493722.521,2393594.022,37493722.521,2393594.022,37493721.921,2393594.022,1.0,"c(37493722.221, 2393594.022)",37493722.221,2393594.022
Circle,PS_WSP,37493669.408,2393407.64,37493669.408,2393407.64,37493668.808,2393407.64,1.0,"c(37493669.107999995, 2393407.64)",37493669.107999995,2393407.64
Circle,PS_WSP,37488667.788,2397276.735,37488667.788,2397276.735,37488667.188,2397276.735,1.0,"c(37488667.488000005, 2397276.735)",37488667.488000005,2397276.735
Circle,PS_WSP,37488445.028,2397276.574,37488445.028,2397276.574,37488444.428,2397276.574,1.0,"c(37488444.728, 2397276.574)",37488444.728,2397276.574
Circle,PS_WSP,37488667.329,2397264.163,37488667.329,2397264.163,37488666.729,2397264.163,1.0,"c(37488667.029, 2397264.163)",37488667.029,2397264.163
Circle,PS_WSP,37488212.08,2397285.678,37488212.08,2397285.678,37488211.48,2397285.678,1.0,"c(37488211.78, 2397285.678)",37488211.78,2397285.678
Circle,PS_WSP,37489173.604,2396879.405,37489173.604,2396879.405,37489173.004,2396879.405,1.0,"c(37489173.304000005, 2396879.405)",37489173.304000005,2396879.405
Circle,PS_WSP,37489309.64,2396546.004,37489309.64,2396546.004,37489309.04,2396546.004,1.0,"c(37489309.34, 2396546.004)",37489309.34,2396546.004
Circle,PS_WSP,37489115.222,2397275.447,37489115.222,2397275.447,37489114.622,2397275.447,1.0,"c(37489114.922000006, 2397275.447)",37489114.922000006,2397275.447
Circle,PS_WSP,37488968.632,2397276.444,37488968.632,2397276.444,37488968.032,2397276.444,1.0,"c(37488968.332, 2397276.444)",37488968.332,2397276.444
Circle,PS_WSP,37489175.211,2397322.719,37489175.211,2397322.719,37489174.611,2397322.719,1.0,"c(37489174.911, 2397322.719)",37489174.911,2397322.719
Circle,PS_WSP,37489287.642,2396534.299,37489287.642,2396534.299,37489287.042,2396534.299,1.0,"c(37489287.342, 2396534.299)",37489287.342,2396534.299
Circle,PS_WSP,37489203.289,2398172.999,37489203.289,2398172.999,37489202.689,2398172.999,1.0,"c(37489202.989, 2398172.999)",37489202.989,2398172.999
Circle,PS_WSP,37489200.647,2398170.702,37489200.647,2398170.702,37489200.047,2398170.702,1.0,"c(37489200.347, 2398170.702)",37489200.347,2398170.702
Circle,PS_WSP,37489204.522,2398168.979,37489204.522,2398168.979,37489203.922,2398168.979,1.0,"c(37489204.222, 2398168.979)",37489204.222,2398168.979
Circle,PS_WSP,37489208.708,2398172.535,37489208.708,2398172.535,37489208.108,2398172.535,1.0,"c(37489208.408, 2398172.535)",37489208.408,2398172.535
Circle,PS_WSP,37489201.416,2398202.403,37489201.416,2398202.403,37489200.816,2398202.403,1.0,"c(37489201.116, 2398202.403)",37489201.116,2398202.403
Circle,PS_WSP,37489209.363,2398198.464,37489209.363,2398198.464,37489208.763,2398198.464,1.0,"c(37489209.06299999, 2398198.464)",37489209.06299999,2398198.464
Circle,PS_WSP,37492899.451,2393331.427,37492899.451,2393331.427,37492898.851,2393331.427,1.0,"c(37492899.151, 2393331.427)",37492899.151,2393331.427
Circle,PS_WSP,37492949.854,2393332.765,37492949.854,2393332.765,37492949.254,2393332.765,1.0,"c(37492949.554000005, 2393332.765)",37492949.554000005,2393332.765
Circle,PS_WSP,37492957.984,2393330.003,37492957.984,2393330.003,37492957.384,2393330.003,1.0,"c(37492957.684, 2393330.003)",37492957.684,2393330.003
Circle,PS_WSP,37493138.485,2393328.722,37493138.485,2393328.722,37493137.885,2393328.722,1.0,"c(37493138.185, 2393328.722)",37493138.185,2393328.722
Circle,PS_WSP,37493199.73,2393331.247,37493199.73,2393331.247,37493199.13,2393331.247,1.0,"c(37493199.43, 2393331.247)",37493199.43,2393331.247
Circle,PS_WSP,37493260.35,2393331.726,37493260.35,2393331.726,37493259.75,2393331.726,1.0,"c(37493260.05, 2393331.726)",37493260.05,2393331.726
Circle,PS_WSP,37493319.341,2393331.974,37493319.341,2393331.974,37493318.741,2393331.974,1.0,"c(37493319.04099999, 2393331.974)",37493319.04099999,2393331.974
Circle,PS_WSP,37492259.798,2393512.943,37492259.798,2393512.943,37492259.198,2393512.943,1.0,"c(37492259.497999996, 2393512.943)",37492259.497999996,2393512.943
Circle,PS_WSP,37492260.479,2393518.818,37492260.479,2393518.818,37492259.879,2393518.818,1.0,"c(37492260.179000005, 2393518.818)",37492260.179000005,2393518.818
Circle,PS_WSP,37492258.69,2393517.21,37492258.69,2393517.21,37492258.09,2393517.21,1.0,"c(37492258.39, 2393517.21)",37492258.39,2393517.21
Circle,PS_WSP,37492248.522,2393911.111,37492248.522,2393911.111,37492247.922,2393911.111,1.0,"c(37492248.222, 2393911.111)",37492248.222,2393911.111
Circle,PS_WSP,37493652.931,2394101.703,37493652.931,2394101.703,37493652.331,2394101.703,1.0,"c(37493652.631, 2394101.703)",37493652.631,2394101.703
Circle,PS_WSP,37493721.732,2393670.999,37493721.732,2393670.999,37493721.132,2393670.999,1.0,"c(37493721.432, 2393670.999)",37493721.432,2393670.999
Circle,PS_WSP,37492249.793,2394295.364,37492249.793,2394295.364,37492249.193,2394295.364,1.0,"c(37492249.493, 2394295.364)",37492249.493,2394295.364
Circle,PS_WSP,37492218.36,2394008.338,37492218.36,2394008.338,37492217.76,2394008.338,1.0,"c(37492218.06, 2394008.338)",37492218.06,2394008.338
Circle,PS_WSP,37489875.824,2394625.686,37489875.824,2394625.686,37489875.224,2394625.686,1.0,"c(37489875.524000004, 2394625.686)",37489875.524000004,2394625.686
Circle,PS_WSP,37489978.494,2394430.111,37489978.494,2394430.111,37489977.894,2394430.111,1.0,"c(37489978.194000006, 2394430.111)",37489978.194000006,2394430.111
Circle,PS_WSP,37489697.74,2395189.741,37489697.74,2395189.741,37489697.14,2395189.741,1.0,"c(37489697.44, 2395189.741)",37489697.44,2395189.741
Circle,PS_WSP,37489696.5,2395195.611,37489696.5,2395195.611,37489695.9,2395195.611,1.0,"c(37489696.2, 2395195.611)",37489696.2,2395195.611
Circle,PS_WSP,37489675.177,2395270.195,37489675.177,2395270.195,37489674.577,2395270.195,1.0,"c(37489674.877000004, 2395270.195)",37489674.877000004,2395270.195
Circle,PS_WSP,37489646.316,2395333.591,37489646.316,2395333.591,37489645.716,2395333.591,1.0,"c(37489646.016, 2395333.591)",37489646.016,2395333.591
Circle,PS_WSP,37489644.71,2395337.114,37489644.71,2395337.114,37489644.11,2395337.114,1.0,"c(37489644.41, 2395337.114)",37489644.41,2395337.114
Circle,PS_WSP,37489643.396,2395336.251,37489643.396,2395336.251,37489642.796,2395336.251,1.0,"c(37489643.096, 2395336.251)",37489643.096,2395336.251
Circle,PS_WSP,37489634.051,2395353.171,37489634.051,2395353.171,37489633.451,2395353.171,1.0,"c(37489633.751, 2395353.171)",37489633.751,2395353.171
Circle,PS_WSP,37489576.253,2395450.495,37489576.253,2395450.495,37489575.653,2395450.495,1.0,"c(37489575.952999994, 2395450.495)",37489575.952999994,2395450.495
Circle,PS_WSP,37489560.413,2395470.766,37489560.413,2395470.766,37489559.813,2395470.766,1.0,"c(37489560.113000005, 2395470.766)",37489560.113000005,2395470.766
Circle,PS_WSP,37489559.714,2395473.702,37489559.714,2395473.702,37489559.114,2395473.702,1.0,"c(37489559.414000005, 2395473.702)",37489559.414000005,2395473.702
Circle,PS_WSP,37489530.542,2395527.12,37489530.542,2395527.12,37489529.942,2395527.12,1.0,"c(37489530.242, 2395527.12)",37489530.242,2395527.12
Circle,PS_WSP,37489510.407,2395551.273,37489510.407,2395551.273,37489509.807,2395551.273,1.0,"c(37489510.10699999, 2395551.273)",37489510.10699999,2395551.273
Circle,PS_WSP,37489493.279,2395578.665,37489493.279,2395578.665,37489492.679,2395578.665,1.0,"c(37489492.979, 2395578.665)",37489492.979,2395578.665
Circle,PS_WSP,37493656.116,2393825.766,37493656.116,2393825.766,37493655.516,2393825.766,1.0,"c(37493655.816, 2393825.766)",37493655.816,2393825.766
Circle,PS_WSP,37489207.085,2396510.544,37489207.085,2396510.544,37489206.485,2396510.544,1.0,"c(37489206.785, 2396510.544)",37489206.785,2396510.544
Circle,PS_WSP,37489207.774,2396510.064,37489207.774,2396510.064,37489207.174,2396510.064,1.0,"c(37489207.474, 2396510.064)",37489207.474,2396510.064
Circle,PS_WSP,37489202.465,2396500.62,37489202.465,2396500.62,37489201.865,2396500.62,1.0,"c(37489202.16500001, 2396500.62)",37489202.16500001,2396500.62
Circle,PS_WSP,37489140.012,2397175.838,37489140.012,2397175.838,37489139.412,2397175.838,1.0,"c(37489139.712, 2397175.838)",37489139.712,2397175.838
Circle,PS_WSP,37493380.207,2393331.203,37493380.207,2393331.203,37493379.607,2393331.203,1.0,"c(37493379.907000005, 2393331.203)",37493379.907000005,2393331.203
Circle,PS_WSP,37492061.838,2393375.305,37492061.838,2393375.305,37492061.238,2393375.305,1.0,"c(37492061.538, 2393375.305)",37492061.538,2393375.305
Circle,PS_WSP,37492031.28,2393375.31,37492031.28,2393375.31,37492030.68,2393375.31,1.0,"c(37492030.980000004, 2393375.31)",37492030.980000004,2393375.31
